iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
127,256,0,0.5156,9141,-0.00489,0.49360,0.8108,0.00352,0.0432,1.0289,,0.75373,0.7283,0.5229,0.1417,0.3975,7.7
128,256,0,0.5820,8684,-0.00649,0.48616,0.7856,0.00336,0.0524,1.0294,,0.75171,0.7220,0.5234,0.1405,0.4098,7.5
129,256,0,0.5625,8775,-0.00635,0.49792,0.7842,0.00486,0.0633,1.0291,,0.76704,0.7127,0.5255,0.1392,0.3979,7.5
130,256,0,0.6055,8632,-0.00800,0.49307,0.7878,0.00631,0.0700,1.0292,0.6825,0.76147,0.7168,0.5212,0.1379,0.3906,14.1
131,256,0,0.5742,8865,-0.00668,0.50022,0.7947,0.00381,0.0473,1.0298,,0.75329,0.7194,0.5316,0.1367,0.3896,7.4
132,256,0,0.5742,8842,-0.00575,0.50302,0.7744,0.00339,0.0453,1.0298,,0.76166,0.7190,0.5265,0.1354,0.3965,7.7
133,256,0,0.5938,9210,-0.00558,0.50659,0.7742,0.00435,0.0426,1.0294,,0.74390,0.7260,0.5255,0.1342,0.4104,7.9
134,256,0,0.6445,8770,-0.00424,0.48981,0.7807,0.00538,0.0457,1.0300,,0.75990,0.7169,0.5257,0.1329,0.4438,7.5
135,256,0,0.6055,8857,-0.00546,0.47100,0.7839,0.00485,0.0551,1.0323,,0.76330,0.7199,0.5153,0.1317,0.4205,7.5
136,256,0,0.5781,8808,-0.00231,0.49499,0.7755,0.00261,0.0518,1.0329,,0.75982,0.7190,0.5214,0.1304,0.4127,7.7
137,256,0,0.5977,8808,-0.00540,0.50463,0.7845,0.00444,0.0497,1.0346,,0.75283,0.7180,0.5210,0.1291,0.4346,7.6
138,256,0,0.6289,8585,-0.00464,0.46927,0.7749,0.00249,0.0418,1.0339,,0.74793,0.7305,0.5234,0.1279,0.4257,7.5
139,256,0,0.5508,8542,-0.00127,0.50369,0.7819,0.00493,0.0563,1.0331,,0.75387,0.7293,0.5285,0.1266,0.4245,7.4
140,256,0,0.5781,8490,-0.00199,0.47371,0.8035,0.00384,0.0425,1.0327,0.6279,0.75094,0.7291,0.5314,0.1254,0.4092,13.9
141,256,0,0.6035,9042,-0.00574,0.50146,0.7816,0.00448,0.0435,1.0324,,0.74729,0.7236,0.5291,0.1241,0.4132,7.7
142,256,0,0.5703,8638,-0.00764,0.50261,0.7860,0.00434,0.0590,1.0332,,0.75118,0.7253,0.5295,0.1229,0.3956,7.5
143,256,0,0.6445,9154,-0.00564,0.47653,0.8077,0.00319,0.0474,1.0339,,0.74996,0.7206,0.5304,0.1216,0.4132,7.7
144,256,0,0.5859,8893,-0.00579,0.48509,0.7853,0.00294,0.0441,1.0335,,0.75586,0.7236,0.5301,0.1204,0.4160,7.7
145,256,0,0.5586,8943,-0.00594,0.49363,0.7994,0.00444,0.0408,1.0328,,0.74619,0.7299,0.5321,0.1191,0.4043,7.7
146,256,0,0.6016,8825,-0.00663,0.51999,0.7876,0.00557,0.0640,1.0339,,0.73650,0.7307,0.5344,0.1178,0.4287,7.6
147,256,0,0.6055,8743,-0.00595,0.51139,0.7821,0.00268,0.0562,1.0341,,0.73990,0.7343,0.5386,0.1166,0.4001,7.6
