iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
177,256,0,0.4805,7326,-0.00069,0.41985,0.6621,0.00203,0.0198,0.9798,,,,,,0.2643,5.8
178,256,0,0.4336,7287,-0.00036,0.43060,0.6365,0.00236,0.0310,0.9809,,,,,,0.2486,5.7
179,256,0,0.4844,7416,-0.00607,0.44750,0.6845,0.00136,0.0199,0.9815,,,,,,0.2650,5.8
180,256,0,0.4805,7320,-0.00740,0.43286,0.6741,0.00202,0.0183,0.9829,0.6566,,,,,0.2558,11.1
181,256,0,0.4648,7298,-0.00897,0.44621,0.6643,0.00114,0.0176,0.9831,,,,,,0.2504,5.7
182,256,0,0.4922,7304,-0.00129,0.41871,0.6722,0.00218,0.0097,0.9818,,,,,,0.2664,5.7
183,256,0,0.4258,7200,-0.00976,0.41989,0.6490,0.00249,0.0215,0.9823,,,,,,0.2479,5.7
184,256,0,0.5195,7555,-0.00012,0.44597,0.6414,0.00344,0.0371,0.9786,,,,,,0.2628,6.1
185,256,0,0.4648,7163,-0.00231,0.41214,0.6520,0.00095,0.0069,0.9789,,,,,,0.2652,5.7
186,256,0,0.5195,7304,-0.00300,0.41966,0.6513,0.00090,0.0107,0.9795,,,,,,0.2759,5.6
187,256,0,0.5000,7397,-0.00043,0.41802,0.6369,0.00055,0.0252,0.9809,,,,,,0.2754,5.7
188,256,0,0.5273,7194,-0.00540,0.41661,0.6664,0.00583,0.0619,0.9838,,,,,,0.2920,5.2
189,256,0,0.4922,7425,-0.00188,0.42028,0.6638,0.00017,0.0142,0.9810,,,,,,0.2977,5.9
190,256,0,0.4609,7117,-0.00216,0.41590,0.6500,0.00050,0.0060,0.9829,0.7356,,,,,0.2725,10.7
191,256,0,0.4805,7076,-0.00221,0.39980,0.6605,0.00081,0.0116,0.9839,,,,,,0.2676,5.6
192,256,0,0.4883,7221,-0.00876,0.42409,0.6580,0.00083,0.0255,0.9843,,,,,,0.2856,5.6
193,256,0,0.5312,7339,0.00140,0.39974,0.6371,0.00179,0.0257,0.9867,,,,,,0.2795,5.8
194,256,0,0.4766,7176,0.02072,0.41227,0.6459,0.00468,0.0267,0.9880,,,,,,0.2617,5.2
195,256,0,0.4609,7331,-0.00033,0.41263,0.5922,0.00160,0.0208,0.9818,,,,,,0.2564,5.8
196,256,0,0.4648,7083,-0.00279,0.42738,0.5941,0.00034,0.0133,0.9861,,,,,,0.2379,5.6
197,256,0,0.4844,7102,-0.00151,0.42664,0.5857,0.00041,0.0082,0.9860,,,,,,0.2385,5.6
198,256,0,0.4414,6956,-0.00224,0.39069,0.5951,0.00119,0.0073,0.9859,,,,,,0.2404,5.7
199,256,0,0.4648,6871,-0.00195,0.42803,0.5713,0.00069,0.0146,0.9851,,,,,,0.2397,5.5
200,256,0,0.4531,7197,0.01662,0.41071,0.5901,0.00163,0.0458,0.9859,0.8305,,,,,0.2439,10.8
